1	AT1G09530	no_paralog	POC1	39.03	 AT-LC:1.00	10/35	 RSF1 RGA2 RGL1 RGA1 PHYB RGL2 PIL6 PHYD RGL3 TOC1	regulation of transcription, DNA-templated;signal transduction;circadian rhythm;gravitropism;response to red or far red light;de-etiolation;gibberellic acid mediated signaling pathway;red or far-red light signaling pathway;positive regulation of anthocyanin metabolic process	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity;protein binding;identical protein binding
1063	AT1G79440	no_paralog	SSADH1	2.12	 AT-CX:1.00	1/35	 PYK20	chromatin assembly or disassembly;glutamate decarboxylation to succinate;response to heat;response to light stimulus;gamma-aminobutyric acid catabolic process;reactive oxygen species metabolic process	mitochondrion;mitochondrial matrix;chloroplast;chloroplast stroma	3-chloroallyl aldehyde dehydrogenase activity;succinate-semialdehyde dehydrogenase (NAD+) activity;copper ion binding;NAD binding
1064	AT4G20400	AT1G30810	PKDM7B	2.12	 HS-LC:1.00	1/35	 HB4	regulation of transcription, DNA-templated;negative regulation of flower development;maintenance of DNA methylation;histone H3-K4 demethylation;post-translational protein modification;positive regulation of transcription, DNA-templated;photoperiodism, flowering	nucleus	sequence-specific DNA binding transcription factor activity;histone demethylase activity (H3-K4 specific)
1065	AT5G60140	no_paralog	na	2.12	 AT-CX:1.00	1/35	 RGL1	regulation of transcription, DNA-templated;petal development;stamen development;ovule development	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
1066	AT5G62540	no_paralog	UBC3	2.12	 HS-LC:1.00	1/35	 UMB1	ubiquitin-dependent protein catabolic process;vegetative to reproductive phase transition of meristem	nucleus	ubiquitin-protein ligase activity
1067	AT5G04980	no_paralog	na	2.12	 AT-CX:1.00	1/35	 IAA29	inositol trisphosphate metabolic process;inositol phosphate dephosphorylation	cytoplasm	hydrolase activity
1068	AT5G15450	no_paralog	CLPB3	2.12	 AT-CX:1.00	1/35	 FUS1	response to heat;chloroplast organization	cytoplasm;chloroplast;plastid stroma;chloroplast stroma	ATP binding;ATPase activity
1069	AT1G59960	no_paralog	na	2.11	 AT-PG:1.00	1/35	 PHYD	response to salt stress	cytosol;chloroplast	na
1070	AT4G01150	no_paralog	CURT1A	2.11	 AT-CX:1.00	1/35	 PIL6	na	chloroplast;chloroplast thylakoid;chloroplast thylakoid membrane;thylakoid;chloroplast envelope;plastoglobule	na
1071	AT1G51110	no_paralog	na	2.11	 AT-CX:1.00	1/35	 PIL6	pentose-phosphate shunt;thylakoid membrane organization	chloroplast;chloroplast thylakoid;chloroplast thylakoid membrane;chloroplast envelope;membrane	structural molecule activity
1072	AT4G38970	AT2G21330	FBA2	2.11	 AT-CX:1.00	1/35	 PIL6	sulfur amino acid metabolic process;pentose-phosphate shunt;rRNA processing;glycine catabolic process;unsaturated fatty acid biosynthetic process;oxidoreduction coenzyme metabolic process;vitamin metabolic process;cellular amino acid biosynthetic process;aromatic amino acid family metabolic process;aromatic amino acid family biosynthetic process;lipoate metabolic process;coenzyme biosynthetic process;nucleotide metabolic process;plastid organization;jasmonic acid biosynthetic process;response to abscisic acid;leaf morphogenesis;photosystem II assembly;PSII associated light-harvesting complex II catabolic process;chlorophyll biosynthetic process;starch biosynthetic process;isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway;cysteine biosynthetic process;secondary metabolic process;glucosinolate metabolic process;cell differentiation;sulfur compound biosynthetic process;positive regulation of transcription, DNA-templated;response to cadmium ion	chloroplast;chloroplast stroma;thylakoid;chloroplast envelope;plastoglobule;membrane;apoplast	na
1073	AT3G44300	no_paralog	NIT2	2.11	 CE-CX:1.00	1/35	 HB4	response to bacterium;indoleacetic acid biosynthetic process;response to cadmium ion	cytosol;plasma membrane	nitrilase activity;indole-3-acetonitrile nitrilase activity;indole-3-acetonitrile nitrile hydratase activity
1074	AT3G44310	AT5G22300	NITI	2.11	 CE-CX:1.00	1/35	 HB4	indoleacetic acid biosynthetic process	cytosol;plasma membrane;plasmodesma;chloroplast;apoplast	nitrilase activity;indole-3-acetonitrile nitrilase activity;indole-3-acetonitrile nitrile hydratase activity
1075	AT2G37670	no_paralog	na	2.10	 AT-CX:1.00	1/35	 IAA29	signal transduction;cellular process involved in reproduction;pollen tube development	cytoplasm;heterotrimeric G-protein complex	signal transducer activity
1076	AT3G14160	no_paralog	na	2.10	 AT-CX:1.00	1/35	 YUC2	na	nucleus	na
1077	AT4G29190	AT2G19810	TZF3	2.10	 AT-CX:1.00	1/35	 XTR7	regulation of transcription, DNA-templated	nucleus;plasma membrane	sequence-specific DNA binding transcription factor activity
1078	AT1G50660	AT3G20350	na	2.09	 AT-CX:1.00	1/35	 TOC1	cell adhesion;trichome morphogenesis;actin nucleation;root hair cell differentiation;cell wall organization	cytoplasm	na
1079	AT3G54860	no_paralog	VPS33	2.09	 SC-GT:1.00	1/35	 XTH17	protein targeting to vacuole;Golgi organization;vacuole organization;protein secretion;vesicle-mediated transport;Golgi vesicle transport	cytosol;plant-type vacuole membrane	protein transporter activity
1080	AT5G53300	AT4G27960	UBC10	2.09	 HS-LC:1.00	1/35	 FUS1	ubiquitin-dependent protein catabolic process	cytoplasm	ubiquitin-protein ligase activity;ubiquitin protein ligase binding
1081	AT5G66985	no_paralog	na	2.09	 AT-CX:1.00	1/35	 MSG2	na	mitochondrion	na
1082	AT4G01610	AT1G02300	na	2.09	 AT-CX:1.00	1/35	 UMB1	cell morphogenesis;proteolysis;fatty acid beta-oxidation;seed dormancy process;cell growth;Golgi vesicle transport	extracellular region;vacuole;cytosol	cysteine-type peptidase activity
1083	AT5G41700	AT1G64230	UBC8	2.09	 HS-LC:1.00	1/35	 FUS1	ubiquitin-dependent protein catabolic process;endosperm development;DNA endoreduplication;proteasome-mediated ubiquitin-dependent protein catabolic process;proteasome assembly;regulation of transport;regulation of unidimensional cell growth;response to misfolded protein	nucleus;cytoplasm	ubiquitin-protein ligase activity;protein binding
1084	AT4G33980	no_paralog	na	2.08	 AT-CX:1.00	1/35	 TOC1	circadian rhythm;response to karrikin	nucleus	na
1085	AT3G05650	no_paralog	RLP32	2.08	 DM-CX:1.00	1/35	 UMB1	MAPK cascade;regulation of transcription, DNA-templated;protein targeting to membrane;defense response;signal transduction;response to bacterium;systemic acquired resistance, salicylic acid mediated signaling pathway;jasmonic acid mediated signaling pathway;regulation of hydrogen peroxide metabolic process;regulation of plant-type hypersensitive response;negative regulation of defense response;regulation of protein dephosphorylation	plasma membrane	kinase activity
1086	AT2G04880	no_paralog	ZAP1	2.08	 AT-CX:1.00	1/35	 PYK20	regulation of transcription, DNA-templated;salicylic acid mediated signaling pathway;positive regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity;zinc ion binding
1087	AT1G02800	AT4G02290	CEL2	2.08	 AT-CX:1.00	1/35	 HB4	pattern specification process;response to nematode;determination of bilateral symmetry;polarity specification of adaxial/abaxial axis;meristem initiation;xylem and phloem pattern formation;specification of floral organ identity;carpel development;meristem development	extracellular region	hydrolase activity, hydrolyzing O-glycosyl compounds;cellulase activity
1088	AT4G37990	no_paralog	ELI3-2	2.08	 CE-CX:1.00	1/35	 HB4	amino acid transport;toxin catabolic process;response to bacterium;plant-type hypersensitive response;lignin biosynthetic process;response to cyclopentenone	cytoplasm	cinnamyl-alcohol dehydrogenase activity;aryl-alcohol dehydrogenase (NADP+) activity
1089	AT3G59400	no_paralog	GUN4	2.08	 AT-CX:1.00	1/35	 PIL6	pentose-phosphate shunt;rRNA processing;aromatic amino acid family biosynthetic process;leaf morphogenesis;chloroplast-nucleus signaling pathway;photosystem II assembly;chlorophyll biosynthetic process;carotenoid biosynthetic process;cysteine biosynthetic process;cell differentiation;positive regulation of catalytic activity;positive regulation of transcription, DNA-templated	chloroplast	enzyme binding;tetrapyrrole binding
1090	AT5G55040	no_paralog	na	2.08	 AT-CX:1.00	1/35	 PIN3	nuclear-transcribed mRNA catabolic process	nucleus	DNA binding
1091	AT5G07210	no_paralog	RR21	2.08	 AT-PG:1.00	1/35	 TOC1	regulation of transcription, DNA-templated;cytokinin-activated signaling pathway	nucleus;chloroplast	phosphorelay response regulator activity;sequence-specific DNA binding transcription factor activity
1092	AT3G09840	AT5G03340	CDC48A	2.08	 HS-LC:1.00	1/35	 UMB1	protein glycosylation;pollen germination;pollen tube growth;phosphorylation;defense response to bacterium;response to cadmium ion;cell division	cell wall;nucleus;nuclear envelope;nucleolus;cytoplasm;Golgi apparatus;spindle;cytosol;plasma membrane;plasmodesma;phragmoplast;cytosolic ribosome;apoplast	protein binding;ATPase activity;identical protein binding
1093	AT4G39330	AT2G21730	CAD9	2.08	 CE-CX:1.00	1/35	 HB4	lignin biosynthetic process	cytoplasm;apoplast	cinnamyl-alcohol dehydrogenase activity
1094	AT1G29150	no_paralog	RPN6	2.07	 HS-LC:1.00	1/35	 DWF2	protein folding;ubiquitin-dependent protein catabolic process;response to heat;response to high light intensity;protein catabolic process;response to endoplasmic reticulum stress;DNA endoreduplication;response to hydrogen peroxide;proteasome-mediated ubiquitin-dependent protein catabolic process;proteasome assembly;response to cadmium ion;regulation of unidimensional cell growth;protein maturation;response to misfolded protein;proteasome core complex assembly	proteasome complex;nucleus;cytosol;proteasome regulatory particle, lid subcomplex;plasmodesma;chloroplast	na
1095	AT3G60630	AT2G45160	LOM2	2.07	 AT-CX:1.00	1/35	 MSG2	regulation of transcription, DNA-templated;microtubule nucleation;maintenance of shoot apical meristem identity;cell differentiation;root hair cell tip growth;cell division	nucleus	sequence-specific DNA binding transcription factor activity
1096	AT5G38420	no_paralog	RBCS2B	2.07	 AT-HT:1.00	1/35	 RGA2	response to blue light;response to red light;response to far red light;carbon fixation	chloroplast;chloroplast stroma;chloroplast ribulose bisphosphate carboxylase complex;thylakoid;chloroplast envelope;membrane;cytosolic ribosome;apoplast	ribulose-bisphosphate carboxylase activity
1097	AT4G37980	no_paralog	ELI3-1	2.07	 CE-CX:1.00	1/35	 HB4	response to bacterium;plant-type hypersensitive response;lignin biosynthetic process	cytoplasm	cinnamyl-alcohol dehydrogenase activity
1098	AT3G19020	AT1G49490	na	2.07	 CE-CX:1.00	1/35	 HB4	pollen tube growth	nucleus	structural constituent of cell wall
1099	AT2G47780	no_paralog	na	2.07	 AT-CX:1.00	1/35	 XTR7	na	cytoplasm	na
1100	AT1G15750	AT1G80490	WSIP1	2.07	 AT-HT:1.00	1/35	 MSG2	response to auxin;jasmonic acid mediated signaling pathway;xylem and phloem pattern formation;primary shoot apical meristem specification;negative regulation of transcription, DNA-templated	nucleus;cytosol	protein binding;protein homodimerization activity
1101	AT5G19520	no_paralog	MSL9	2.06	 AT-CX:1.00	1/35	 RGA2	transition metal ion transport;response to sucrose;response to glucose;response to fructose;detection of mechanical stimulus;response to karrikin	nucleus;plasma membrane;membrane	mechanically-gated ion channel activity
1102	AT3G03840	no_paralog	SAUR27	2.06	 AT-CX:1.00	1/35	 MSG2	response to auxin;response to brassinosteroid	mitochondrion	na
1103	AT1G60720	AT4G04650	na	2.06	 AT-CX:1.00	1/35	 IAA29	na	na	na
1104	AT1G51170	AT3G20830	UCN	2.06	 AT-PG:1.00	1/35	 DWF2	protein trans-autophosphorylation;negative regulation of cell division;integument development	nucleus;cytoplasm;plasma membrane;chloroplast	protein kinase activity;transcription factor binding;kinase activity
1105	AT3G54500	no_paralog	LNK2	2.06	 AT-CX:1.00	1/35	 SRL2	na	nucleus	na
1106	AT1G59890	AT1G10450	SNL5	2.06	 HS-LC:1.00	1/35	 HB4	regulation of transcription, DNA-templated;gravitropism	nucleus	na
1107	AT2G42830	AT3G58780	SHP2	2.05	 AT-CX:1.00	1/35	 RGL1	regulation of transcription, DNA-templated;specification of floral organ identity;carpel development;petal development;stamen development;ovule development	nucleus	sequence-specific DNA binding transcription factor activity;protein binding
1108	AT4G25500	AT5G52040	RSP35	2.05	 AT-CX:1.00	1/35	 TOC1	mRNA splicing, via spliceosome;RNA splicing	nucleus;spliceosomal complex;nuclear speck	RNA binding
1109	AT3G44200	no_paralog	NEK6	2.05	 AT-CX:1.00	1/35	 UMB1	microtubule-based process;cell adhesion;epidermal cell differentiation;trichome morphogenesis;cortical microtubule organization;actin nucleation;root hair cell differentiation;cell wall organization	nucleus;cortical microtubule	protein kinase activity;kinase activity
1110	AT5G13980	no_paralog	na	2.04	 HS-LC:1.00	1/35	 HB4	microtubule nucleation;cysteine biosynthetic process	extracellular region;cell wall;vacuole;vacuolar membrane;plant-type cell wall;apoplast	alpha-mannosidase activity
1111	AT3G20840	AT1G51190	PLT1	2.04	 AT-CX:1.00	1/35	 PAR1	regulation of transcription, DNA-templated;pattern specification process;stem cell maintenance;root development;regulation of cell division	nucleus	sequence-specific DNA binding transcription factor activity
1112	AT1G75880	no_paralog	na	2.03	 AT-CX:1.00	1/35	 CKX5	sexual reproduction	extracellular region	lipase activity;transferase activity, transferring acyl groups
1113	AT3G54050	no_paralog	HCEF1	2.03	 AT-CX:1.00	1/35	 PIL6	maltose metabolic process;sucrose metabolic process;fructose metabolic process;pentose-phosphate shunt;rRNA processing;response to cold;response to blue light;plastid organization;photosynthetic electron transport in photosystem I;chloroplast relocation;thylakoid membrane organization;response to red light;photosystem II assembly;response to far red light;photosynthesis;chlorophyll biosynthetic process;carotenoid biosynthetic process;starch biosynthetic process;photosynthesis, light reaction;cellular cation homeostasis;fructose 1,6-bisphosphate metabolic process;ncRNA metabolic process;regulation of protein dephosphorylation;defense response to bacterium;positive regulation of catalytic activity;divalent metal ion transport	chloroplast;chloroplast stroma;stromule;apoplast	fructose 1,6-bisphosphate 1-phosphatase activity
1114	AT1G62330	AT1G11990	na	2.03	 AT-CX:1.00	1/35	 RGA1	microtubule nucleation	endosome;Golgi apparatus;trans-Golgi network	transferase activity, transferring glycosyl groups
1115	AT1G30630	AT2G34840	na	2.03	 AT-CX:1.00	1/35	 WEI8	retrograde vesicle-mediated transport, Golgi to ER	vacuolar membrane	protein transporter activity
1116	AT5G57565	no_paralog	na	2.02	 AT-PG:1.00	1/35	 DWF2	na	chloroplast	na
1117	AT4G08040	no_paralog	ACS11	2.02	 AT-CX:1.00	1/35	 IAA29	ethylene biosynthetic process	cytoplasm	1-aminocyclopropane-1-carboxylate synthase activity
1118	AT2G44060	no_paralog	na	2.02	 AT-CX:1.00	1/35	 PIN3	cell morphogenesis;gluconeogenesis;glycolytic process;response to osmotic stress;response to desiccation;response to salt stress;embryo development ending in seed dormancy;cell growth;cysteine biosynthetic process;response to cadmium ion;Golgi vesicle transport	nucleus;Golgi apparatus;cytosol;plasma membrane;plasmodesma;membrane	na
1119	AT1G72290	no_paralog	na	2.02	 AT-CX:1.00	1/35	 RSF1	na	chloroplast	endopeptidase inhibitor activity
1120	AT1G52240	AT3G16130	ROPGEF11	2.02	 AT-CX:1.00	1/35	 DWF2	microtubule cytoskeleton organization;pollen tube growth;root development;root hair cell development	nucleus;cytoplasm	Rho guanyl-nucleotide exchange factor activity
1121	AT5G48690	no_paralog	na	2.02	 HS-LC:1.00	1/35	 UMB1	na	cytoplasm	na
1122	AT5G02870	AT3G09630	na	2.01	 AT-CX:1.00	1/35	 GA5	RNA methylation;translation;pyrimidine ribonucleotide biosynthetic process;plant-type cell wall organization;cell wall modification	nucleolus;cytoplasm;vacuole;vacuolar membrane;cytosol;plasma membrane;plasmodesma;chloroplast;large ribosomal subunit;membrane;cytosolic large ribosomal subunit;cytosolic ribosome	structural constituent of ribosome
1123	AT5G47450	AT4G17340	TIP2;3	2.01	 AT-CX:1.00	1/35	 RSF1	transition metal ion transport;transport;iron ion transport;cellular response to iron ion starvation;response to nitrate;glucuronoxylan metabolic process;nitrate transport;xylan biosynthetic process	plant-type vacuole membrane;membrane;central vacuole	methylammonium transmembrane transporter activity;water channel activity
1124	AT1G75690	no_paralog	LQY1	2.01	 AT-CX:1.00	1/35	 PIL6	pentose-phosphate shunt;rRNA processing;plastid organization;photosystem II repair;photosystem II assembly;photosynthesis, light reaction;regulation of protein dephosphorylation	chloroplast;chloroplast thylakoid;chloroplast thylakoid membrane;chloroplast stroma	protein disulfide isomerase activity
1125	AT3G01060	no_paralog	na	2.01	 AT-CX:1.00	1/35	 PIL6	circadian rhythm;myo-inositol hexakisphosphate biosynthetic process	chloroplast	na
1126	AT5G02160	no_paralog	na	2.00	 AT-CX:1.00	1/35	 PIL6	na	chloroplast;chloroplast thylakoid membrane	na
1127	AT3G20280	AT1G50620	na	2.00	 HS-CX:1.00	1/35	 UMB1	regulation of transcription, DNA-templated	nucleus	DNA binding
1128	AT2G30930	AT1G06540	na	2.00	 AT-CX:1.00	1/35	 XTH17	protein targeting to membrane;positive regulation of flavonoid biosynthetic process;regulation of plant-type hypersensitive response;glucosinolate biosynthetic process	plasma membrane;chloroplast;membrane	na
1129	AT1G20840	no_paralog	TMT1	2.00	 AT-CX:1.00	1/35	 PYK20	calcium ion transport;Golgi organization;response to nematode;response to salt stress;response to sucrose;response to glucose;response to fructose	vacuole;vacuolar membrane;plant-type vacuole membrane;membrane	nucleoside transmembrane transporter activity;sugar:hydrogen symporter activity;carbohydrate transmembrane transporter activity
1130	AT5G67060	AT3G50330	HEC1	2.00	 AT-CX:1.00	1/35	 HB4	regulation of transcription, DNA-templated;transmitting tissue development;carpel morphogenesis;carpel formation	nucleus	sequence-specific DNA binding transcription factor activity
1131	AT3G09920	no_paralog	PIP5K9	2.00	 HS-CX:1.00	1/35	 UMB1	carbohydrate metabolic process;cellular amino acid metabolic process	nucleus;cytosol;membrane	protein binding;1-phosphatidylinositol-4-phosphate 5-kinase activity
1132	AT1G10900	AT1G60890	na	2.00	 HS-CX:1.00	1/35	 UMB1	na	nucleus;plasma membrane	1-phosphatidylinositol-4-phosphate 5-kinase activity
1133	AT1G56300	no_paralog	na	1.99	 AT-CX:1.00	1/35	 SRL2	protein folding	cytoplasm	na
1134	AT1G68710	no_paralog	na	1.99	 AT-CX:1.00	1/35	 RGL1	na	na	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism
1135	AT4G28760	AT2G20240	TRM20	1.99	 AT-CX:1.00	1/35	 UMB1	na	nucleus	na
1136	AT1G10450	AT1G59890	SNL6	1.99	 HS-LC:1.00	1/35	 HB4	regulation of transcription, DNA-templated	nucleus	na
1137	AT4G29780	no_paralog	na	1.99	 AT-CX:1.00	1/35	 YUC5	response to wounding;response to mechanical stimulus;ethylene-activated signaling pathway;response to chitin	na	na
1138	AT4G02590	AT1G03040	UNE12	1.99	 AT-HT:1.00	1/35	 PAR1	regulation of transcription, DNA-templated;double fertilization forming a zygote and endosperm;regulation of defense response	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
1139	AT3G08690	no_paralog	UBC11	1.98	 HS-LC:1.00	1/35	 FUS1	postreplication repair;ubiquitin-dependent protein catabolic process;fatty acid beta-oxidation;toxin catabolic process;heat acclimation;DNA endoreduplication;proteasome-mediated ubiquitin-dependent protein catabolic process;proteasome assembly;regulation of unidimensional cell growth;response to misfolded protein;proteasome core complex assembly	cytoplasm	ubiquitin-protein ligase activity
1140	AT1G17640	no_paralog	na	1.98	 HS-LC:1.00	1/35	 HB4	na	cytoplasm	RNA binding
1141	AT1G13650	no_paralog	na	1.98	 AT-CX:1.00	1/35	 PIL6	na	nucleus	na
1142	AT4G13195	no_paralog	CLE44	1.98	 AT-CX:1.00	1/35	 MSG2	procambium histogenesis;phloem or xylem histogenesis;xylem development;axillary shoot meristem initiation	mitochondrion;apoplast	na
1143	AT1G75950	no_paralog	UIP1	1.97	 HS-LC:1.00	1/35	 FUS1	microtubule cytoskeleton organization;ubiquitin-dependent protein catabolic process;mitosis;male meiosis;DNA endoreduplication;regulation of circadian rhythm;proteasome-mediated ubiquitin-dependent protein catabolic process;proteasome assembly;negative regulation of DNA recombination;response to cadmium ion;regulation of unidimensional cell growth;response to misfolded protein	ubiquitin ligase complex;nucleus;cytoplasm;spindle;cytosol;plasma membrane;phragmoplast;SCF ubiquitin ligase complex	ubiquitin-protein ligase activity;protein binding
1144	AT4G11820	no_paralog	MVA1	1.96	 AT-CX:1.00	1/35	 WEI8	acetyl-CoA metabolic process;isopentenyl diphosphate biosynthetic process, mevalonate pathway	mitochondrion;cytosol;plasmodesma	hydroxymethylglutaryl-CoA synthase activity
1145	AT4G39570	no_paralog	na	1.96	 AT-CX:1.00	1/35	 FUS1	na	nucleus	na
1146	AT5G43920	no_paralog	na	1.96	 HS-LC:1.00	1/35	 FUS1	na	cytoplasm	nucleotide binding
1147	AT5G18650	no_paralog	MIEL1	1.95	 HS-LC:1.00	1/35	 FUS1	protein ubiquitination;negative regulation of defense response to bacterium;positive regulation of transcription factor catabolic process	nucleus;cytoplasm	ubiquitin-protein ligase activity;transcription factor binding;zinc ion binding
1148	AT1G09540	AT1G57560	MYB61	1.95	 AT-CX:1.00	1/35	 RGL2	vasculature development;regulation of transcription, DNA-templated;response to auxin;xylem development;regulation of stomatal movement;seed coat development;brassinosteroid biosynthetic process;cell wall macromolecule metabolic process;root development	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
1149	AT1G57560	AT1G09540	MYB50	1.95	 AT-CX:1.00	1/35	 MSG2	regulation of transcription, DNA-templated;signal transduction;response to water deprivation;response to ethylene;response to auxin;abscisic acid-activated signaling pathway;response to gibberellin;response to salicylic acid;response to jasmonic acid;hyperosmotic salinity response	nucleus	DNA binding;sequence-specific DNA binding transcription factor activity
1150	AT1G20940	no_paralog	na	1.95	 AT-CX:1.00	1/35	 IAA29	na	na	na
1151	AT2G26710	no_paralog	CYP734A1	1.95	 AT-CX:1.00	1/35	 MSG2	response to light stimulus;response to auxin;response to brassinosteroid;brassinosteroid homeostasis;brassinosteroid metabolic process	na	steroid hydroxylase activity;oxygen binding
1152	AT3G55770	AT2G39900	WLIM2b	1.95	 AT-CX:1.00	1/35	 PIN3	protein targeting to vacuole;photoperiodism, flowering;actin filament bundle assembly;regulation of transport	nucleus;cytoplasm	actin filament binding
1153	AT4G35850	no_paralog	na	1.95	 AT-CX:1.00	1/35	 PHYE	pyrimidine ribonucleotide biosynthetic process;photomorphogenesis;regulation of flower development;cullin deneddylation;histone lysine methylation	mitochondrion	na
1154	AT2G25670	AT4G32610	na	1.94	 AT-CX:1.00	1/35	 DWF2	na	nucleus;cytosol	na
1155	AT5G55660	AT4G26630	na	1.94	 DM-CX:1.00	1/35	 UMB1	na	nucleus;mitochondrion	na
1156	AT1G71860	no_paralog	PTP1	1.94	 HS-LC:1.00	1/35	 FUS1	response to superoxide;cell death;salicylic acid mediated signaling pathway;ethylene-activated signaling pathway;negative regulation of defense response;negative regulation of MAP kinase activity	nucleus;cytoplasm;plasma membrane	protein tyrosine phosphatase activity;protein binding;MAP kinase tyrosine phosphatase activity
1157	AT5G41580	no_paralog	na	1.94	 HS-LC:1.00	1/35	 SRL2	na	nucleus	zinc ion binding
1158	AT4G12720	no_paralog	NUDT7	1.94	 AT-CX:1.00	1/35	 MSG2	MAPK cascade;respiratory burst involved in defense response;protein targeting to membrane;response to oxidative stress;response to cold;detection of biotic stimulus;response to wounding;plant-type hypersensitive response;systemic acquired resistance;response to salt stress;salicylic acid biosynthetic process;abscisic acid-activated signaling pathway;defense response, incompatible interaction;systemic acquired resistance, salicylic acid mediated signaling pathway;salicylic acid mediated signaling pathway;jasmonic acid mediated signaling pathway;defense response signaling pathway, resistance gene-dependent;response to ozone;response to chitin;regulation of hydrogen peroxide metabolic process;regulation of plant-type hypersensitive response;regulation of starch biosynthetic process;photosynthesis, light reaction;endoplasmic reticulum unfolded protein response;negative regulation of defense response;intracellular signal transduction;defense response to bacterium;negative regulation of programmed cell death;regulation of multi-organism process;innate immune response;defense response to fungus;response to other organism;protein poly-ADP-ribosylation	nucleus;cytoplasm;cytosol;plasma membrane	NAD+ diphosphatase activity;protein binding;hydrolase activity;nucleoside-diphosphatase activity;ADP-ribose diphosphatase activity;NAD binding;ADP-ribose pyrophosphohydrolase activity;ADP-glucose pyrophosphohydrolase activity
1159	AT3G55330	no_paralog	PPL1	1.94	 AT-CX:1.00	1/35	 PIL6	pentose-phosphate shunt;rRNA processing;plastid organization;stomatal complex morphogenesis;photosystem II assembly;positive regulation of catalytic activity	chloroplast;chloroplast thylakoid lumen;thylakoid;photosystem II oxygen evolving complex;chloroplast photosystem II;thylakoid lumen	na
1160	AT2G32080	no_paralog	PUR ALPHA-1	1.93	 AT-CX:1.00	1/35	 STH2	calcium ion transport;water transport;response to osmotic stress;Golgi organization;vacuole organization;response to salt stress;response to fructose;response to cadmium ion;root hair elongation	nucleus;cytoplasm	nucleic acid binding
1161	AT4G22310	no_paralog	na	1.93	 HS-LC:1.00	1/35	 DWF2	glycolytic process;protein targeting to vacuole;aerobic respiration;response to cadmium ion	mitochondrion	na
1162	AT5G44100	AT1G03930	ckl7	1.93	 AT-PG:1.00	1/35	 DWF2	na	cytoplasm	kinase activity
1163	AT3G18930	no_paralog	na	1.93	 AT-CX:1.00	1/35	 DWF2	ethylene biosynthetic process	nucleus	zinc ion binding
1164	AT3G25800	AT1G13320	PR 65	1.93	 HS-LC:1.00	1/35	 DWF2	cell morphogenesis;cell growth;regulation of phosphorylation;response to cadmium ion;Golgi vesicle transport	cytosol;plasma membrane	protein phosphatase type 2A regulator activity
1165	AT5G57850	no_paralog	ADCL	1.92	 AT-PG:1.00	1/35	 PHYD	para-aminobenzoic acid biosynthetic process;tetrahydrofolate biosynthetic process	chloroplast;chloroplast stroma	catalytic activity;4-amino-4-deoxychorismate lyase activity
1166	AT4G33550	no_paralog	na	1.92	 AT-CX:1.00	1/35	 TOC1	lipid transport	extracellular region	lipid binding
1167	AT3G54390	no_paralog	na	1.90	 AT-CX:1.00	1/35	 RGL1	regulation of transcription, DNA-templated	nucleus	sequence-specific DNA binding transcription factor activity
1168	AT3G51950	no_paralog	na	1.90	 AT-CX:1.00	1/35	 DWF2	regulation of transcription, DNA-templated	na	RNA binding
1169	AT4G01140	no_paralog	na	1.90	 AT-CX:1.00	1/35	 XTH17	na	na	na
1170	AT3G13590	no_paralog	na	1.90	 AT-CX:1.00	1/35	 HB-2	na	na	na
1171	AT4G37740	AT2G22840	GRF2	1.90	 AT-CX:1.00	1/35	 PAR1	response to abscisic acid;embryo development ending in seed dormancy;seed germination;leaf morphogenesis;seed dormancy process;leaf development	nucleus	na
1172	AT2G23070	AT5G67380	na	1.90	 AT-PG:1.00	1/35	 DWF2	na	nucleus;cytosol	kinase activity
1173	AT5G05560	no_paralog	EMB2771	1.90	 AT-CX:1.00	1/35	 HB-2	double-strand break repair;mitotic recombination;ubiquitin-dependent protein catabolic process;sister chromatid cohesion;synapsis;reciprocal meiotic recombination;gamete generation;embryo sac development;embryo development ending in seed dormancy;auxin homeostasis;regulation of DNA endoreduplication;DNA endoreduplication;meiotic DNA double-strand break formation;proteasome-mediated ubiquitin-dependent protein catabolic process;proteasome assembly;meiotic chromosome segregation;ovule development;regulation of cell division;regulation of unidimensional cell growth;response to misfolded protein	ubiquitin ligase complex;nucleus	ubiquitin-protein ligase activity
1174	AT1G77740	AT1G21980	PIP5K2	1.89	 HS-CX:1.00	1/35	 UMB1	developmental process involved in reproduction;positive gravitropism;lateral root formation;growth	plasma membrane	protein binding;1-phosphatidylinositol-4-phosphate 5-kinase activity
1175	AT5G02020	no_paralog	SIS	1.89	 AT-CX:1.00	1/35	 XTR7	autophagy;response to salt stress	nucleus	na
1176	AT1G48570	no_paralog	na	1.89	 AT-CX:1.00	1/35	 DWF2	pyrimidine ribonucleotide biosynthetic process	chloroplast	na
1177	AT3G18560	AT1G49000	na	1.88	 AT-CX:1.00	1/35	 MSG2	na	na	na
1178	AT5G51910	no_paralog	na	1.88	 AT-HT:1.00	1/35	 HB-2	regulation of transcription, DNA-templated;regulation of defense response	nucleus	sequence-specific DNA binding transcription factor activity
